data_version,technology_id,technology_type,manufacturer,model,application_scope,operating_mode,Tout,Tsource,Tsupply,Treturn,PLR,SOC,startup_state,COP,efficiency,capacity_ratio,source_heat_availability_ratio,min_PLR,rated_capacity_kW,storage_capacity_kWh,charge_efficiency,discharge_efficiency,max_charge_ratio,max_discharge_ratio,hourly_loss_rate,cyclic_boundary,is_source_point,is_interpolated,is_assumption,source_id,applicable_range,notes
guanggu-v0.3-20260823,WSHP_GSHP_BASE_01,water_ground_source_heat_pump,,,building;district,heating,,20.0,55.0,,0.25,,1,2.485178,,1.0,,0.25,,,,,,,,,0,0,1,SRC_WSHP_METHOD;SRC_WSHP_TRANE_CHECK;SRC_WSHP_CARRIER_CHECK,Tsource=5..20; Tsupply=35..55; PLR=0.25..1.00,公式化工程假设：Carnot有效度0.40、两侧端差3 K、Cdh=0.9；Trane EXW/Carrier 61WG仅用于设备类型与温度边界核验，未将本行声称为厂家曲线。
guanggu-v0.3-20260823,WSHP_GSHP_BASE_01,water_ground_source_heat_pump,,,building;district,heating,,20.0,55.0,,0.5,,1,2.937029,,1.0,,0.25,,,,,,,,,0,0,1,SRC_WSHP_METHOD;SRC_WSHP_TRANE_CHECK;SRC_WSHP_CARRIER_CHECK,Tsource=5..20; Tsupply=35..55; PLR=0.25..1.00,公式化工程假设：Carnot有效度0.40、两侧端差3 K、Cdh=0.9；Trane EXW/Carrier 61WG仅用于设备类型与温度边界核验，未将本行声称为厂家曲线。
guanggu-v0.3-20260823,WSHP_GSHP_BASE_01,water_ground_source_heat_pump,,,building;district,heating,,20.0,55.0,,0.75,,1,3.126515,,1.0,,0.25,,,,,,,,,0,0,1,SRC_WSHP_METHOD;SRC_WSHP_TRANE_CHECK;SRC_WSHP_CARRIER_CHECK,Tsource=5..20; Tsupply=35..55; PLR=0.25..1.00,公式化工程假设：Carnot有效度0.40、两侧端差3 K、Cdh=0.9；Trane EXW/Carrier 61WG仅用于设备类型与温度边界核验，未将本行声称为厂家曲线。
guanggu-v0.3-20260823,WSHP_GSHP_BASE_01,water_ground_source_heat_pump,,,building;district,heating,,20.0,55.0,,1.0,,1,3.230732,,1.0,,0.25,,,,,,,,,0,0,1,SRC_WSHP_METHOD;SRC_WSHP_TRANE_CHECK;SRC_WSHP_CARRIER_CHECK,Tsource=5..20; Tsupply=35..55; PLR=0.25..1.00,公式化工程假设：Carnot有效度0.40、两侧端差3 K、Cdh=0.9；Trane EXW/Carrier 61WG仅用于设备类型与温度边界核验，未将本行声称为厂家曲线。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,35.0,,0.25,,1,3.47438,,0.927,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,35.0,,0.5,,1,4.106085,,0.927,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,35.0,,0.75,,1,4.370994,,0.927,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,35.0,,1.0,,1,4.516694,,0.927,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,45.0,,0.25,,1,2.711398,,0.9,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,45.0,,0.5,,1,3.204379,,0.9,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,45.0,,0.75,,1,3.411113,,0.9,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,45.0,,1.0,,1,3.524817,,0.9,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,55.0,,0.25,,1,2.247624,,0.873,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,55.0,,0.5,,1,2.656283,,0.873,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,55.0,,0.75,,1,2.827657,,0.873,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,10.0,55.0,,1.0,,1,2.921912,,0.873,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,35.0,,0.25,,1,5.128846,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,35.0,,0.5,,1,6.061364,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,35.0,,0.75,,1,6.452419,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,35.0,,1.0,,1,6.6675,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,45.0,,0.25,,1,3.586042,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,45.0,,0.5,,1,4.23805,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,45.0,,0.75,,1,4.511472,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,45.0,,1.0,,1,4.661855,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,55.0,,0.25,,1,2.795826,,0.97,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,55.0,,0.5,,1,3.304157,,0.97,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,55.0,,0.75,,1,3.517329,,0.97,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,20.0,55.0,,1.0,,1,3.634573,,0.97,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,35.0,,0.25,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,35.0,,0.5,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,35.0,,0.75,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,35.0,,1.0,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,45.0,,0.25,,1,5.293681,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,45.0,,0.5,,1,6.256169,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,45.0,,0.75,,1,6.659793,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,45.0,,1.0,,1,6.881786,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,55.0,,0.25,,1,3.697705,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,55.0,,0.5,,1,4.370015,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,55.0,,0.75,,1,4.651951,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,30.0,55.0,,1.0,,1,4.807016,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,35.0,,0.25,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,35.0,,0.5,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,35.0,,0.75,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,35.0,,1.0,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
guanggu-v0.3-20260823,WASTE_HEAT_HP_BASE_01,low_grade_waste_heat_pump,,,district;industrial,heating,,40.0,45.0,,0.25,,1,8.0,,1.0,0.7,0.25,,,,,,,,,0,0,1,SRC_WASTE_HP_METHOD;SRC_WASTE_HP_CARRIER_CHECK,Tsource=10..40; Tsupply=35..55; PLR=0.25..1.00; source availability=0.70 assumption,独立余热提升工程假设：Carnot有效度0.45、端差3 K、Cdh=0.9、COP上限8；Carrier 61XWHZE仅证明余热应用和产品边界。source_heat_availability_ratio=0.70为假设，不代表园区余热全年可用；源温接近/高于供水温度应优先直接换热。
